Id,Text,BeginPosition,EndPosition,BeginTime,EndTime,Confidence,SpeakerConfidence,Admiration,Adoration,Aesthetic Appreciation,Amusement,Anger,Annoyance,Anxiety,Awe,Awkwardness,Boredom,Calmness,Concentration,Confusion,Contemplation,Contempt,Contentment,Craving,Determination,Disappointment,Disapproval,Disgust,Distress,Doubt,Ecstasy,Embarrassment,Empathic Pain,Enthusiasm,Entrancement,Envy,Excitement,Fear,Gratitude,Guilt,Horror,Interest,Joy,Love,Nostalgia,Pain,Pride,Realization,Relief,Romance,Sadness,Sarcasm,Satisfaction,Desire,Shame,Surprise (negative),Surprise (positive),Sympathy,Tiredness,Triumph,1,2,3,4,5,6,7,8,9,toxic,severe_toxic,obscene,threat,insult,identity_hate
unknown,your,53,57,12.365,12.605,0.9926758,,0.006946761626750231,0.003784514730796218,0.009213407523930073,0.004316555801779032,0.048770755529403687,0.3793852925300598,0.013694612309336662,0.002551654353737831,0.011687924154102802,0.014921275898814201,0.22151945531368256,0.04540266469120979,0.012214630842208862,0.014546726830303669,0.09739303588867188,0.026263684034347534,0.0007618573727086186,0.058381352573633194,0.04800770431756973,0.1236661970615387,0.014921789057552814,0.03461049869656563,0.004611958749592304,0.0004984197439625859,0.0021487863268703222,0.014267133548855782,0.0143676046282053,0.003326102625578642,0.0004724980390165001,0.0023703002370893955,0.005513953510671854,0.16424402594566345,0.002431823406368494,0.001668784418143332,0.0120311938226223,0.0027112739626318216,0.003743859939277172,0.0010540301445871592,0.004463244695216417,0.002094406634569168,0.017781274393200874,0.08895338326692581,0.0008459073724225163,0.007127086631953716,0.08200022578239441,0.0300544835627079,0.0005986473988741636,0.003270020941272378,0.010384920053184032,0.0025903715286403894,0.029472995549440384,0.04560822248458862,0.009281565435230732,,,,,,,,,,,,,,,
unknown,hands,58,63,12.605,13.005,0.9716797,,0.014701224863529205,0.006652409676462412,0.009994502179324627,0.004283341113477945,0.06483767926692963,0.2957344949245453,0.01751011237502098,0.003970259800553322,0.008068974129855633,0.013196137733757496,0.17409463226795197,0.06919973343610764,0.007796191144734621,0.011253030970692635,0.09424176812171936,0.028535382822155952,0.0010899672051891685,0.11235267668962479,0.027306020259857178,0.1048450767993927,0.016336655244231224,0.041470132768154144,0.0037765726447105408,0.0008233101689256728,0.0015584268840029836,0.012939476408064365,0.029664957895874977,0.00424569845199585,0.0003906766069121659,0.004920296836644411,0.011038144119083881,0.24771705269813538,0.001375561929307878,0.0027602193877100945,0.016528936102986336,0.004009835422039032,0.004851365461945534,0.0012556514702737331,0.004838950932025909,0.0033093043603003025,0.013423518277704716,0.0904545709490776,0.0007913921144790947,0.004907969851046801,0.05920390784740448,0.04066404327750206,0.0006799202528782189,0.002210146514698863,0.008043728768825531,0.003599344054237008,0.023120956495404243,0.03151293843984604,0.01697031408548355,,,,,,,,,,,,,,,
unknown,back,64,68,13.005,13.165,0.9951172,,0.00878935120999813,0.005020045675337315,0.007382478564977646,0.004338396713137627,0.10127486288547516,0.3486311137676239,0.026393631473183632,0.0026483209803700447,0.011710296384990215,0.0068022338673472404,0.12023615092039108,0.05288933590054512,0.006879699882119894,0.013204180635511875,0.12862128019332886,0.015329944901168346,0.0007278280099853873,0.10706771910190582,0.04541190713644028,0.1949983835220337,0.031231891363859177,0.08030521869659424,0.004237801767885685,0.00045816024066880345,0.0040103839710354805,0.02808050438761711,0.012613905593752861,0.0036575321573764086,0.000373373826732859,0.0018367470474913716,0.021279895678162575,0.1226409301161766,0.004237097688019276,0.007581458427011967,0.00857971329241991,0.001892197411507368,0.005962667986750603,0.002649547765031457,0.011886212974786758,0.0033623373601585627,0.017042743042111397,0.05530398339033127,0.0010503344237804413,0.012689641676843166,0.061652470380067825,0.019784055650234222,0.0006636693724431098,0.0064352722838521,0.00956009328365326,0.0014551787171512842,0.042680781334638596,0.027485527098178864,0.012039334513247013,,,,,,,,,,,,,,,
unknown,on,69,71,13.165,13.245,0.9868164,,0.007683717645704746,0.004564864560961723,0.006787675432860851,0.0048113977536559105,0.11932648718357086,0.3800833225250244,0.020334504544734955,0.002271787729114294,0.00905104074627161,0.010068664327263832,0.12623420357704163,0.05955421179533005,0.0060503664426505566,0.012603864073753357,0.14292404055595398,0.019983597099781036,0.0013263248838484287,0.14224885404109955,0.04116274043917656,0.18073756992816925,0.032032519578933716,0.06460662931203842,0.003682502778246999,0.0006370365736074746,0.0025575044564902782,0.018986128270626068,0.01952294632792473,0.003500494873151183,0.0004277316911611706,0.002949462505057454,0.01509028673171997,0.13040292263031006,0.003251282963901758,0.0056746285408735275,0.010684716515243053,0.0025743914302438498,0.0053855725564062595,0.002538388129323721,0.009572591632604599,0.003552863374352455,0.015405744314193726,0.05955503135919571,0.0009459415450692177,0.009440034627914429,0.07293189316987991,0.027295604348182678,0.0007747256895527244,0.00456399517133832,0.008438766933977604,0.001665859716013074,0.028601132333278656,0.0338725671172142,0.0159008651971817,,,,,,,,,,,,,,,
unknown,the,72,75,13.245,13.405001,0.97998047,,0.007474653422832489,0.004537193104624748,0.007069489452987909,0.0050122542306780815,0.11658912897109985,0.34586161375045776,0.020090634003281593,0.0023820034693926573,0.008434334769845009,0.010835074819624424,0.12313421815633774,0.07297460734844208,0.008207764476537704,0.012873992323875427,0.13234469294548035,0.01841060444712639,0.0015663967933505774,0.15415075421333313,0.03225178271532059,0.14800342917442322,0.028018591925501823,0.06336964666843414,0.0038591278716921806,0.0007052968721836805,0.0022013927809894085,0.014216187410056591,0.01934860460460186,0.003945982549339533,0.0003952624392695725,0.003040692303329706,0.016969405114650726,0.12749885022640228,0.0026509270537644625,0.006179734133183956,0.011262284591794014,0.002536661922931671,0.004999491386115551,0.002711530542001128,0.008856846950948238,0.0036362626124173403,0.01364910788834095,0.051005590707063675,0.0009186131646856666,0.008121159859001637,0.07592856138944626,0.02547602728009224,0.0007746957708150148,0.0038348454982042313,0.007893665693700314,0.0016537276096642017,0.02136055752635002,0.031290434300899506,0.017252657562494278,,,,,,,,,,,,,,,
unknown,steering,76,84,13.405001,13.645,1.0,,0.006156757939606905,0.004068077076226473,0.008868127129971981,0.005233400035649538,0.10051004588603973,0.3731064200401306,0.023551447317004204,0.002136257942765951,0.007689706049859524,0.019686950370669365,0.10918496549129486,0.08559361100196838,0.00798124074935913,0.014384273439645767,0.1074666902422905,0.013706451281905174,0.0020569944754242897,0.13000860810279846,0.03804060444235802,0.12648899853229523,0.02439768798649311,0.0787416398525238,0.003585014259442687,0.000609419890679419,0.002295064041391015,0.013688120990991592,0.01636861078441143,0.004524058196693659,0.00040070436079986393,0.0028147550765424967,0.018480125814676285,0.09065258502960205,0.0023397456388920546,0.006532262545078993,0.011306574568152428,0.002072687493637204,0.004872546531260014,0.00484287366271019,0.011830948293209076,0.0025886185467243195,0.01260961964726448,0.03622784465551376,0.0011607648339122534,0.01153633650392294,0.07469624280929565,0.017543839290738106,0.0009311806061305106,0.0036548105999827385,0.007123810704797506,0.0011873492039740086,0.017522625625133514,0.04985453933477402,0.01141786016523838,,,,,,,,,,,,,,,
unknown,wheel.,85,91,13.645,13.725,0.99609375,,0.006963139865547419,0.004898507613688707,0.010200093500316143,0.005708323325961828,0.11637599766254425,0.3516136705875397,0.017678136005997658,0.0023015281185507774,0.007566504180431366,0.01882138103246689,0.1126764565706253,0.07110709697008133,0.006745686288923025,0.01480080746114254,0.1407780796289444,0.0152474045753479,0.001910981023684144,0.10763759911060333,0.042735304683446884,0.16298210620880127,0.03759174421429634,0.07380539923906326,0.003085280768573284,0.0006587509415112436,0.0025565188843756914,0.01922706700861454,0.014512807130813599,0.005030863918364048,0.00043989004916511476,0.0022850872483104467,0.016067979857325554,0.08974306285381317,0.002864379435777664,0.009070008993148804,0.01023931335657835,0.002202685922384262,0.0066644176840782166,0.007752617821097374,0.014986442402005196,0.0030122422613203526,0.012241389602422714,0.03276840224862099,0.0014536090893670917,0.01508332695811987,0.08680838346481323,0.018234040588140488,0.0010397635633125901,0.004751561675220728,0.007057611830532551,0.0009741054964251816,0.02506363019347191,0.044279877096414566,0.01234981045126915,,,,,,,,,,,,,,,
unknown,Please,92,98,17.338951,17.658594,0.9550781,,0.006697512697428465,0.004928360227495432,0.010373540222644806,0.00657404400408268,0.13073819875717163,0.3619775176048279,0.02242034673690796,0.00223039323464036,0.008716292679309845,0.02008051797747612,0.07590293139219284,0.06553099304437637,0.008158395998179913,0.010832174681127071,0.1195342093706131,0.012056225910782814,0.003025431651622057,0.11662694811820984,0.04411929473280907,0.14229123294353485,0.0353146493434906,0.09364160895347595,0.003074526321142912,0.0008080083061940968,0.002851935103535652,0.016463128849864006,0.01825115643441677,0.004922528751194477,0.0004640297556761652,0.003205573419108987,0.021347399801015854,0.08569397777318954,0.002694228198379278,0.011203601956367493,0.010963068343698978,0.002421321114525199,0.006124760024249554,0.006876343861222267,0.016964970156550407,0.00272543728351593,0.009188263677060604,0.02767602726817131,0.0014108335599303246,0.01614193804562092,0.08494148403406143,0.015600180253386497,0.0012262706877663732,0.004395019728690386,0.008531872183084488,0.0011427263962104917,0.019244544208049774,0.03790460526943207,0.011549394577741623,,,,,,,,,,,,,,,
unknown,give,99,103,17.658594,17.818415,0.9951172,,0.03202472999691963,0.01855398528277874,0.030683111399412155,0.004692223854362965,0.02293713018298149,0.12847690284252167,0.007450717501342297,0.005231283605098724,0.006966321729123592,0.023410644382238388,0.13816185295581818,0.07601036131381989,0.005589317996054888,0.012075591832399368,0.05206063389778137,0.035156577825546265,0.004905755165964365,0.13834969699382782,0.029010914266109467,0.04084891080856323,0.007803028915077448,0.02734796702861786,0.002055517164990306,0.001476468052715063,0.0016737751429900527,0.018585067242383957,0.047533296048641205,0.009267796762287617,0.0005462749395519495,0.005768015049397945,0.004584026988595724,0.42984071373939514,0.0018615210428833961,0.0017293620621785522,0.021286740899086,0.006629816256463528,0.016317497938871384,0.007591888774186373,0.008991224691271782,0.004591572564095259,0.009537489153444767,0.05161702260375023,0.002423709724098444,0.010158555582165718,0.04258773475885391,0.04709020256996155,0.0016644690185785294,0.0024179453030228615,0.0036451879423111677,0.002419767202809453,0.02899416908621788,0.03195828199386597,0.01863640733063221,,,,,,,,,,,,,,,
unknown,me,104,106,17.818415,17.93828,0.9868164,,0.016577163711190224,0.011528097093105316,0.02153051272034645,0.010771217755973339,0.05164457485079765,0.18029819428920746,0.0161863025277853,0.005121752619743347,0.007778508123010397,0.03116491623222828,0.09409990906715393,0.12360425293445587,0.01703457161784172,0.01471418421715498,0.06840133666992188,0.01923476532101631,0.022907564416527748,0.18360573053359985,0.017120392993092537,0.03882644325494766,0.012012841179966927,0.04878077656030655,0.0035980406682938337,0.0026926910504698753,0.0014649900840595365,0.008549044840037823,0.045590970665216446,0.013787097297608852,0.0008595935651101172,0.008991516195237637,0.014161784201860428,0.22452902793884277,0.0011265173088759184,0.004893901292234659,0.038628000766038895,0.005104560870677233,0.009103888645768166,0.005414288491010666,0.009370721876621246,0.0029462112579494715,0.006014898885041475,0.027944322675466537,0.003326017875224352,0.005909757222980261,0.08899154514074326,0.02981194667518139,0.004819970112293959,0.0016635855427011847,0.005017918534576893,0.0027737596537917852,0.009999586269259453,0.030997492372989655,0.015007557347416878,,,,,,,,,,,,,,,
unknown,a,107,108,17.93828,18.098103,0.5131836,,0.024672189727425575,0.014032150618731976,0.038764823228120804,0.016635771840810776,0.03939136862754822,0.18046186864376068,0.011625189334154129,0.006008843891322613,0.009391507133841515,0.035542089492082596,0.07565715909004211,0.12737467885017395,0.02583615668118,0.02162880264222622,0.0671975240111351,0.017063811421394348,0.04013426974415779,0.1764734983444214,0.022716503590345383,0.04445139691233635,0.010795609094202518,0.03319374471902847,0.004937982186675072,0.002452833577990532,0.0017342856153845787,0.0068883467465639114,0.06448283046483994,0.017055174335837364,0.0016034470172598958,0.011832228861749172,0.009030229412019253,0.23876401782035828,0.0011511147022247314,0.0035389212425798178,0.08344247192144394,0.005770872812718153,0.007929242216050625,0.007455968298017979,0.005803196225315332,0.00293563399463892,0.005602183751761913,0.01521142665296793,0.003519645659253001,0.005531662609428167,0.11281184107065201,0.028690889477729797,0.006472480483353138,0.001678916742093861,0.005310774780809879,0.0033997874706983566,0.00819422584027052,0.018909743055701256,0.011130478233098984,,,,,,,,,,,,,,,
unknown,driver's,109,117,18.098103,18.417746,0.98291016,,0.01540383417159319,0.006495704874396324,0.0216047540307045,0.010979738086462021,0.05381294712424278,0.2974635362625122,0.014119623228907585,0.003424939699470997,0.009667981415987015,0.026906132698059082,0.09202190488576889,0.13016489148139954,0.046599868685007095,0.0360846109688282,0.09144087135791779,0.015696970745921135,0.01354199182242155,0.16134698688983917,0.03475238382816315,0.0825277715921402,0.012716804631054401,0.03482875972986221,0.012436737306416035,0.0008178041898645461,0.0015379921533167362,0.005267392378300428,0.04801890626549721,0.008158288896083832,0.001086623058654368,0.007096216082572937,0.010027884505689144,0.20806169509887695,0.0012657764600589871,0.0023920342791825533,0.0976981669664383,0.003340741852298379,0.003762188833206892,0.003401145339012146,0.003990220837295055,0.002935724565759301,0.007126449607312679,0.012104726396501064,0.001075137173756957,0.005047662649303675,0.15022146701812744,0.024284569546580315,0.0015224638627842069,0.0017395360628142953,0.0069657741114497185,0.002889044350013137,0.007097438909113407,0.017444537952542305,0.008334347046911716,,,,,,,,,,,,,,,
unknown,license,118,125,18.417746,18.777344,0.99853516,,0.011396123096346855,0.01012262050062418,0.009119207970798016,0.005302061792463064,0.13001666963100433,0.3127208352088928,0.02851017750799656,0.0029109488241374493,0.010500708594918251,0.011978181079030037,0.08277218788862228,0.11491606384515762,0.01841900497674942,0.03203083202242851,0.12767350673675537,0.011759168468415737,0.013230648823082447,0.3842605650424957,0.03395436331629753,0.10759931057691574,0.020058488473296165,0.09218993037939072,0.01196570135653019,0.0007919033523648977,0.0022556697949767113,0.017037227749824524,0.02912391722202301,0.008597655221819878,0.0011538744438439608,0.00340292532928288,0.02555735781788826,0.12299606949090958,0.0036368498113006353,0.004562130197882652,0.03371429443359375,0.002406731015071273,0.01666235364973545,0.00646529346704483,0.017025496810674667,0.0051114195957779884,0.009650645777583122,0.009022100828588009,0.004602012224495411,0.015971263870596886,0.08891383558511734,0.012975670397281647,0.0029933194164186716,0.004438584204763174,0.005363538861274719,0.0010217446833848953,0.017679238691926003,0.03704455867409706,0.009907095693051815,,,,,,,,,,,,,,,
unknown,and,126,129,18.777344,19.277344,0.93359375,,0.010643493384122849,0.008764008060097694,0.009085068479180336,0.005213893949985504,0.11229956150054932,0.3238274157047272,0.03428182378411293,0.0028113960288465023,0.01103649940341711,0.014440692029893398,0.10915399342775345,0.14129853248596191,0.0219443216919899,0.03408455848693848,0.12045204639434814,0.014242713339626789,0.011195855215191841,0.3757612407207489,0.03261420503258705,0.0982203260064125,0.018194613978266716,0.09005440026521683,0.014421680942177773,0.0007637401577085257,0.002136925235390663,0.014875783585011959,0.030690211802721024,0.008211642503738403,0.0009324816055595875,0.003897228976711631,0.028442785143852234,0.14770855009555817,0.00307066785171628,0.004181450232863426,0.04102884605526924,0.0024542089086025953,0.014031589962542057,0.004816506989300251,0.014058666303753853,0.004725585225969553,0.009339876472949982,0.012797330506145954,0.003977547865360975,0.012723740190267563,0.09415771812200546,0.01583527773618698,0.002665572566911578,0.0037399092689156532,0.005974688101559877,0.0013075900496914983,0.016553323715925217,0.04089754819869995,0.010102885775268078,,,,,,,,,,,,,,,
unknown,registration.,130,143,19.296762,19.57645,0.95654297,,0.008778970688581467,0.006160206627100706,0.008069178089499474,0.004186444450169802,0.10097190737724304,0.32707449793815613,0.048597220331430435,0.00288039050064981,0.010718475095927715,0.025873348116874695,0.1783948391675949,0.20838557183742523,0.017100995406508446,0.03149843215942383,0.10398166626691818,0.018836261704564095,0.00944550521671772,0.37773269414901733,0.02524837665259838,0.07283692061901093,0.016561323776841164,0.09575112909078598,0.01239734049886465,0.0007859337492845953,0.0019437788287177682,0.0106238704174757,0.03319624066352844,0.007852718234062195,0.000747817219235003,0.005586845800280571,0.03614797815680504,0.14408719539642334,0.0022512245923280716,0.004235479049384594,0.04980548471212387,0.0024026865139603615,0.007638079114258289,0.0033810168970376253,0.011889616958796978,0.0042365617118775845,0.009648725390434265,0.02124018780887127,0.002656874479725957,0.009559827856719494,0.062920480966568,0.02020767703652382,0.0021691112779080868,0.0029809637926518917,0.0062519339844584465,0.0018580398755148053,0.011782173067331314,0.054748766124248505,0.011078150011599064,,,,,,,,,,,,,,,
